"gid","건축면적","건축물높이","건축물수","건축물연면적","건폐율","고등학생인구수","고령인구수","공동건축물수","생산가능인구수","용적율","유소년인구수","유아인구수","중학생인구수","초등학생인구수","총인구수","연령20대수","연령30대수","연령40대수","연령50대수","연령60대수","연령70대수","연령80대수","연령90대수","연령100대이상수","공시지가","노후건물수20년","노후건물수30년","응급의료시설접근성","보건기관접근성","주차장접근성","토지이용복합도","토지이용압축도","화재발생수","화재재산피해합계","화재재산피해평균","화재인명피해합계","화재인명피해평균","화재진압시간합계","화재진압시간평균","구조발생수","구조대상자수합계","구조대상자수평균","구조사망합계","구조사망평균","구조안전구조합계","구조안전구조평균","구조경상합계","구조경상평균","구조중상합계","구조중상평균","구조행방불명합계구조","구조행방불명평균"
"라라60b93a",157.31,7.25,8,158.19,26.21,0,7,0,13,30.32,0,0,0,0,20,6,0,0,0,0,0,0,0,0,57626.38,6,4,11.517,6.13,3.183,2,0.51,2,1636,818,0,0,2164,1082,2,1,0.5,0,0,0,0,0,0,0,0,0,0
"라라57a97b",132.49,5.02,32,136.05,26.49,0,21,0,17,26.11,0,0,0,0,38,0,0,0,0,7,14,0,0,0,13978.24,21,14,14.281,4.161,6.902,6,1.69,2,16225,8112.5,0,0,5532,2766,14,2,0.142857142857143,0,0,2,0.142857142857143,0,0,0,0,0,0
"라라56b85b",121.47,8.2,7,226.52,16.46,0,0,0,8,24.55,0,0,0,0,16,0,0,0,0,0,0,0,0,0,55585.89,0,0,1.699,6.156,1.513,4,0.54,2,625,312.5,0,0,237,118.5,19,7,0.368421052631579,1,0.0526315789473684,3,0.157894736842105,3,0.157894736842105,0,0,0,0
"라라56b82b",96.84,5.28,34,102.84,21.12,0,13,0,40,22.28,0,0,0,0,55,7,0,6,16,8,0,0,0,0,21707.46,9,3,5.395,3.951,2.885,3,1.34,1,759,759,0,0,132,132,11,0,0,0,0,0,0,0,0,0,0,0,0
"라라42a89a",76.6,4,17,75.75,23.09,0,9,0,6,22.98,0,0,0,0,15,0,0,0,0,0,0,0,0,0,8743.82,8,2,18.513,4.963,5.171,4,0.52,2,512,256,0,0,724,362,4,2,0.5,1,0.25,0,0,0,0,0,0,0,0
"라라41b86a",120.3,5.42,5,120.3,15.25,0,6,0,0,15.25,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3541.48,0,0,16.841,4.427,6.625,1,0.24,2,9787,4893.5,0,0,2916,1458,13,6,0.461538461538462,0,0,1,0.0769230769230769,2,0.153846153846154,3,0.230769230769231,0,0
"라라64a85b",198,7.83,1,198,30.46,0,0,0,0,30.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6158.1,0,0,8.997,2.679,1.65,0,0,1,8649,8649,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"라라70b95a",298.28,5.85,16,314.35,15.36,0,6,0,10,15.77,0,0,0,0,16,0,0,0,0,7,0,0,0,0,10109.99,4,1,9.364,1.94,1.938,4,1.43,1,18480,18480,0,0,286,286,31,8,0.258064516129032,0,0,0,0,5,0.161290322580645,1,0.032258064516129,0,0
"라라76b83a",110.1,5.9,28,110.06,25.6,0,17,0,14,25.58,0,0,0,0,31,0,0,0,6,8,6,0,0,0,17434.42,18,10,25.168,4.096,2.542,6,1.23,1,3300,3300,0,0,619,619,9,0,0,0,0,0,0,0,0,0,0,0,0
"라라49a86b",183.7,6.73,58,240.07,31.81,0,23,1,49,52.93,0,0,0,0,77,8,9,7,10,22,9,0,0,0,124653.86,17,3,4.373,5.308,0.302,9,5.41,1,1494,1494,0,0,564,564,37,2,0.0540540540540541,0,0,0,0,0,0,0,0,0,0
"라라65b92a",83.81,4.03,40,83.7,25.47,0,30,0,10,25.24,0,0,0,0,40,0,0,0,0,7,9,12,0,0,13725.54,39,36,20.222,0.784,9.373,3,1.34,2,199,99.5,0,0,2501,1250.5,11,2,0.181818181818182,0,0,2,0.181818181818182,0,0,0,0,0,0
"라라61a81b",102.07,5.58,35,114.02,29.58,0,28,0,24,34.01,0,0,0,0,52,0,0,8,6,15,11,7,0,0,34839.36,28,15,8.331,4.681,5.248,6,1.55,2,1032,516,0,0,882,441,29,2,0.0689655172413793,1,0.0344827586206897,0,0,1,0.0344827586206897,0,0,0,0
"라라48a95b",81.57,4.93,34,81.05,24.89,0,19,0,22,24.55,0,0,0,0,41,0,0,0,7,12,6,0,0,0,13690.92,18,12,11.746,5.62,8.49,3,1.02,1,66185,66185,0,0,8637,8637,11,0,0,0,0,0,0,0,0,0,0,0,0
"라라57b99b",83.34,3,19,83.03,26.77,0,11,0,9,25.98,0,0,0,0,20,0,0,0,0,0,0,6,0,0,12587.67,17,15,17.135,2.468,8.106,2,0.63,2,13878,6939,0,0,744,372,4,0,0,0,0,0,0,0,0,0,0,0,0
"라라52b90a",165.82,5.59,4,221.08,10.81,0,7,0,0,10.81,0,0,0,0,12,0,0,0,0,0,0,0,0,0,25907.12,1,1,3.276,2.466,1.864,3,0.35,2,605,302.5,0,0,4325,2162.5,24,4,0.166666666666667,0,0,3,0.125,1,0.0416666666666667,0,0,0,0
"라라38b88a",210.57,9.4,1,241.32,44.33,0,0,0,0,50.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5055.24,1,0,24.214,1.578,3.834,1,0.1,1,764,764,0,0,1031,1031,10,4,0.4,2,0.2,1,0.1,0,0,1,0.1,0,0
"라라72a83a",88.76,5.9,17,86.06,28.02,0,8,0,0,30.79,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5455.35,14,11,24.927,4.938,7.306,6,0.62,1,18694,18694,0,0,1136,1136,7,0,0,0,0,0,0,0,0,0,0,0,0
"라라64b83b",180,6.83,34,184.63,20.78,0,23,0,24,23.82,0,0,0,0,51,0,6,0,9,10,9,9,0,0,18120.92,20,12,10.845,0.706,0.661,7,2.51,3,31616,10538.6666666667,0,0,8073,2691,20,2,0.1,0,0,0,0,1,0.05,0,0,1,0.05
"라라55b89a",192.31,11.12,195,924.03,45.26,112,545,26,2515,108.87,287,114,101,141,3347,456,418,425,724,537,211,95,13,0,525644.43,117,41,3.111,2.935,1.29,10,72.07,5,12080,2416,0,0,2381,476.2,222,28,0.126126126126126,1,0.0045045045045045,21,0.0945945945945946,2,0.00900900900900901,1,0.0045045045045045,2,0.00900900900900901
"라라49b86a",112.88,8.22,104,357.01,44.94,23,179,1,432,83.66,74,26,20,40,685,67,68,85,102,138,67,43,6,0,187333.3,62,43,3.794,4.729,1.288,8,15.03,5,5240,1048,0,0,5287,1057.4,103,14,0.135922330097087,0,0,13,0.12621359223301,0,0,0,0,0,0
"라라44b96a",195.34,5.25,11,210.39,26.11,0,7,0,7,27.05,0,0,0,0,15,0,0,0,0,0,0,0,0,0,8528.78,5,0,12.685,4.169,6.768,6,0.93,1,5328,5328,0,0,6016,6016,20,0,0,0,0,0,0,0,0,0,0,0,0
"라라45a94b",116.64,0,2,116.64,9.15,0,0,0,0,9.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3522.07,0,0,10.873,4.296,6.534,1,0.09,2,993,496.5,0,0,800,400,1,0,0,0,0,0,0,0,0,0,0,0,0
"라라52b91a",85.46,6.05,37,115.26,26.41,0,21,0,36,30.36,0,0,0,0,59,6,6,6,9,12,7,9,0,0,61056.19,13,7,5.13,4.319,3.718,5,1.71,1,4515,4515,0,0,1443,1443,20,2,0.1,0,0,0,0,2,0.1,0,0,0,0
"라라70b88a",836.97,10.07,53,943.4,20.71,0,0,0,0,22.81,0,0,0,0,6,0,0,0,0,0,0,0,0,0,87344.6,0,0,17.237,1.046,2.257,2,20,1,709,709,0,0,3912,3912,23,0,0,0,0,0,0,0,0,0,0,0,0
"라라60a82a",85.89,5.06,33,88.39,38.12,0,18,0,25,40.07,0,0,0,0,47,0,0,9,0,7,7,8,0,0,7924.7,25,17,8.555,5.318,5.81,4,1.17,1,2530,2530,0,0,530,530,33,4,0.121212121212121,0,0,2,0.0606060606060606,0,0,0,0,0,0
"라라55a92b",109.16,6.54,25,129.55,28.68,0,22,0,15,37.54,0,0,0,0,39,0,0,0,8,10,8,6,0,0,88129.16,17,10,8.61,4.583,3.347,4,1.3,2,8220,4110,0,0,430,215,9,1,0.111111111111111,0,0,0,0,0,0,1,0.111111111111111,0,0
"라라55b99b",82.29,0,2,82.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2089.17,2,1,21.096,1.538,13.07,2,0.07,1,1668,1668,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"라라50b93a",99.9,6.6,1,99.9,14.07,0,0,0,0,14.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11193.23,0,0,8.88,6.555,7.229,1,0.04,1,704,704,0,0,1547,1547,5,3,0.6,1,0.2,0,0,1,0.2,0,0,0,0
"라라59a95b",234.23,7.69,23,257.19,14.2,0,0,0,0,15.55,0,0,0,0,8,0,0,0,0,0,0,0,0,0,41267.4,12,3,11.544,2.275,3.534,6,2.37,2,1430,715,0,0,3006,1503,15,5,0.333333333333333,0,0,1,0.0666666666666667,4,0.266666666666667,0,0,0,0
"라라69b83b",89.22,5.64,24,95.13,32.56,0,24,0,16,39.45,0,0,0,0,40,0,0,0,10,10,8,6,0,0,15850.29,21,13,17.552,1.652,7.919,6,0.91,1,963,963,0,0,264,264,7,1,0.142857142857143,0,0,0,0,0,0,0,0,1,0.142857142857143
"라라60a92b",132.81,6.02,83,119.49,23.53,0,61,0,52,29.02,7,0,0,0,120,7,0,10,14,36,22,12,0,0,44781.75,49,33,10.277,4.891,2.401,5,3.95,2,4565,2282.5,0,0,2014,1007,20,2,0.1,0,0,2,0.1,0,0,0,0,0,0
"라라59b95b",87.26,6.27,18,106,26.6,0,17,0,31,34.87,0,0,0,0,53,6,0,6,9,9,6,6,0,0,24472.55,14,7,12.262,2.067,3.325,2,0.76,1,550,550,0,0,332,332,14,5,0.357142857142857,0,0,5,0.357142857142857,0,0,0,0,0,0
"라라59a90b",153.94,7.41,12,252.99,29.32,0,10,0,12,52.39,0,0,0,0,22,0,0,0,0,0,0,0,0,0,115255.81,6,2,8.573,3.187,0.888,3,1.18,1,4598,4598,0,0,946,946,24,12,0.5,2,0.0833333333333333,2,0.0833333333333333,6,0.25,1,0.0416666666666667,0,0
"라라56b87a",1201.03,8.8,102,1409.52,46.81,0,8,0,16,56.97,0,0,0,0,24,0,0,0,6,8,0,0,0,0,614304.48,61,52,2.883,4.207,0.866,6,57.05,16,104859,6553.6875,1,0.0625,14578,911.125,144,37,0.256944444444444,0,0,15,0.104166666666667,18,0.125,3,0.0208333333333333,0,0
"라라60b97b",170.01,5.76,49,185.59,24.43,0,35,0,29,28.8,0,0,0,0,65,0,0,0,14,14,14,8,0,0,21186.29,34,23,14.579,1.545,3.699,6,3.49,2,5772,2886,0,0,1584,792,4,3,0.75,0,0,0,0,3,0.75,0,0,0,0
"라라57a95b",75.21,0,4,81.25,18.83,0,0,0,7,18.83,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6416.37,2,2,12.044,4.406,7.889,2,0.15,1,4390,4390,0,0,3370,3370,2,0,0,0,0,0,0,0,0,0,0,0,0
"라라74b85b",178.04,6.1,3,221.06,17.09,0,0,0,0,20.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20560.63,0,0,22.028,1.222,1.951,2,0.27,2,50064,25032,0,0,3997,1998.5,3,1,0.333333333333333,1,0.333333333333333,0,0,0,0,0,0,0,0
"라라58a80b",142.6,4.86,7,147.41,27.05,0,7,0,8,30.02,0,0,0,0,16,0,0,0,0,6,0,0,0,0,26101.03,5,3,9.557,2.032,4.646,3,0.41,1,2750,2750,0,0,1330,1330,6,0,0,0,0,0,0,0,0,0,0,0,0
"라라58a90a",464.57,5.16,16,433.06,8.19,0,0,0,0,8.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43619.11,2,0,8.292,2.906,1.221,5,2.77,3,1446,482,0,0,1345,448.333333333333,3,0,0,0,0,0,0,0,0,0,0,0,0
"라라65b93b",72.86,4.39,102,72.93,29.15,0,61,0,28,29.05,0,0,0,0,91,6,0,8,7,21,19,15,11,0,10472.12,91,73,20.893,3.966,9.835,6,2.98,1,2315,2315,0,0,465,465,20,2,0.1,0,0,2,0.1,0,0,0,0,0,0
"라라54b86b",157.3,14.81,260,719.81,55.95,123,534,29,2451,144.93,462,159,125,263,3447,410,469,586,548,443,231,78,10,0,849975.73,173,160,1.742,3.734,0.97,9,74.57,2,23534,11767,0,0,665,332.5,294,56,0.19047619047619,0,0,36,0.122448979591837,15,0.0510204081632653,1,0.00340136054421769,0,0
"라라40a88a",235.76,0,2,235.76,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,8089.16,2,0,22.306,1.625,6.094,1,0.19,2,3647,1823.5,0,0,893,446.5,2,1,0.5,0,0,0,0,0,0,0,0,0,0
"라라55b92b",165.64,6.01,52,175.69,24.85,0,39,0,25,27.71,0,0,0,0,67,0,0,0,11,18,17,0,0,0,87217.85,36,26,7.189,3.161,1.506,7,3.07,1,1222,1222,0,0,492,492,21,4,0.19047619047619,0,0,4,0.19047619047619,0,0,0,0,0,0
"라라56b97b",74.19,3.85,12,73.65,37.61,0,14,0,0,36.33,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3494.12,10,9,14.865,4.306,7.486,2,0.35,1,1321,1321,0,0,8328,8328,1,0,0,0,0,0,0,0,0,0,0,0,0
"라라54a80a",125.28,7.35,68,162.82,36.12,0,64,1,57,49.61,0,0,0,0,125,9,8,9,17,32,27,15,0,0,178831.1,50,35,7.718,3.836,0.556,7,4.43,3,7264,2421.33333333333,0,0,481,160.333333333333,52,3,0.0576923076923077,0,0,1,0.0192307692307692,2,0.0384615384615385,0,0,0,0
"라라70a86a",364.53,3.8,5,364.53,55.44,0,0,0,0,55.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6503.96,5,2,18.141,0.912,5.664,2,0.73,1,49,49,0,0,4904,4904,1,0,0,0,0,0,0,0,0,0,0,0,0
"라라55a86a",321.83,8.08,134,414.68,48.94,0,32,0,55,73.68,0,0,0,0,89,10,0,6,19,24,13,0,0,0,673241.72,89,44,2.482,4.474,1.583,10,22.03,3,1340,446.666666666667,0,0,974,324.666666666667,87,19,0.218390804597701,3,0.0344827586206897,5,0.0574712643678161,5,0.0574712643678161,2,0.0229885057471264,0,0
"라라61b82a",97.21,5.08,71,106.25,31.59,0,50,0,64,46.97,0,0,0,0,115,9,10,0,21,26,14,19,0,0,31190.19,58,34,8.503,4.371,4.325,5,3.02,5,1126,225.2,0,0,6723,1344.6,28,0,0,0,0,0,0,0,0,0,0,0,0
"라라48b99a",99.88,4.61,11,101,18.79,0,0,0,0,18.19,0,0,0,0,9,0,0,0,0,7,0,0,0,0,3721.54,7,3,14.821,0.755,10.331,2,0.44,4,9791,2447.75,1,0.25,17212,4303,5,1,0.2,0,0,0,0,0,0,0,0,0,0
"라라56b81a",111.35,4.87,57,117.31,28.93,0,34,0,57,32.56,6,0,0,0,97,8,0,6,21,21,13,12,0,0,34753.88,38,24,9.279,0.307,2.767,5,2.68,4,6909,1727.25,0,0,7526,1881.5,17,1,0.0588235294117647,0,0,0,0,0,0,1,0.0588235294117647,0,0
"라라54a87b",132.51,11.34,194,381.61,56.21,16,180,10,963,158.74,40,12,21,22,1183,463,157,109,139,112,87,37,8,0,1051353.95,99,80,1.111,2.368,0.714,6,29.61,16,24347,1521.6875,0,0,5085,317.8125,284,38,0.133802816901408,0,0,25,0.0880281690140845,8,0.028169014084507,1,0.00352112676056338,0,0
"라라39b94a",181.21,5.44,9,199.54,22.39,0,0,0,0,25.92,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9506.12,4,0,19.344,2.041,3.685,4,0.72,4,10932,2733,0,0,1899,474.75,5,1,0.2,0,0,1,0.2,0,0,0,0,0,0
"라라57a90b",97.89,6.81,45,110.4,33.14,0,43,0,66,42.3,0,0,0,0,111,16,6,0,24,21,15,16,0,0,221931.98,35,23,6.791,1.405,1.427,3,1.94,8,19008,2376,0,0,89903,11237.875,54,7,0.12962962962963,1,0.0185185185185185,1,0.0185185185185185,4,0.0740740740740741,1,0.0185185185185185,0,0
"라라59b87a",157.92,11.83,36,629.65,45.88,14,37,2,323,76.79,59,13,16,39,419,48,87,70,60,52,16,0,0,0,151815.41,1,0,4.382,1.307,0.953,6,9.07,2,129,64.5,0,0,296,148,78,19,0.243589743589744,0,0,12,0.153846153846154,7,0.0897435897435897,0,0,0,0
"라라55a79a",93.75,4,1,93.75,31.25,0,0,0,0,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82169.5,8,5,10.424,2.561,2.112,6,3.73,2,12113,6056.5,0,0,13273,6636.5,7,2,0.285714285714286,0,0,1,0.142857142857143,1,0.142857142857143,0,0,0,0
"라라66b88a",145.72,7.14,27,150.26,20.9,0,10,0,12,21.37,0,0,0,0,22,0,0,0,0,7,0,0,0,0,11590.39,13,7,13.077,1.426,2.351,5,1.62,1,4939,4939,0,0,268,268,16,0,0,0,0,0,0,0,0,0,0,0,0
"라라48a93a",95.69,5.9,37,105.18,28.02,0,26,0,27,31.93,0,0,0,0,55,0,0,7,7,17,7,7,0,0,17960.52,26,17,7.631,7.691,4.164,4,1.56,1,47210,47210,0,0,1833,1833,12,1,0.0833333333333333,0,0,0,0,1,0.0833333333333333,0,0,0,0
"라라40b85a",132.17,5.8,3,132.17,22.81,0,0,0,6,22.81,0,0,0,0,6,0,0,0,0,0,0,0,0,0,29928.43,2,1,19.865,5.658,5.898,2,0.16,2,10143,5071.5,1,0.5,4424,2212,4,0,0,0,0,0,0,0,0,0,0,0,0
"라라54a86a",343.06,26.73,41,3190.03,28.34,86,406,21,1474,47.15,246,75,80,147,2126,250,218,293,420,263,166,109,19,0,352836.66,32,10,1.147,3.491,1.072,8,52.32,2,775,387.5,0,0,647,323.5,197,69,0.350253807106599,1,0.0050761421319797,25,0.126903553299492,42,0.213197969543147,1,0.0050761421319797,0,0
"라라48a89b",220.1,6.51,12,226.77,22.29,0,0,0,0,27.34,0,0,0,0,6,0,0,0,0,0,0,0,0,0,48226.25,1,0,7.611,7.671,1.308,3,1.09,1,242157,242157,0,0,6400,6400,9,3,0.333333333333333,0,0,1,0.111111111111111,0,0,2,0.222222222222222,0,0
"라라52a90a",88.5,6.96,201,166.75,52.54,13,194,5,318,88.8,20,11,9,8,532,40,47,49,97,125,80,39,13,0,179056.99,164,117,2.999,2.189,1.35,8,13.41,2,927,463.5,0,0,5280,2640,74,4,0.0540540540540541,0,0,3,0.0405405405405405,0,0,0,0,0,0
"라라59b90b",101.25,6.73,25,116.59,23.59,0,17,0,19,32.04,0,0,0,0,38,0,0,0,7,6,8,0,0,0,16691.78,15,13,8.923,3.994,0.774,4,1.17,1,495,495,0,0,148,148,10,0,0,0,0,0,0,0,0,0,0,0,0
"라라61b81b",83.46,5.31,21,86.3,36.28,0,16,0,9,42.15,0,0,0,0,25,0,0,0,0,9,8,0,0,0,14115.86,18,12,9.163,4.66,6.68,3,0.72,1,6600,6600,0,0,356,356,11,1,0.0909090909090909,0,0,1,0.0909090909090909,0,0,0,0,0,0
"라라57a87b",774.26,9.22,79,1232.91,44.32,12,170,7,482,75.53,52,10,21,33,704,80,70,70,150,168,58,27,0,0,701129.39,46,38,3.865,3.735,1.328,8,38.47,19,1335968,70314.1052631579,0,0,33948,1786.73684210526,143,35,0.244755244755245,0,0,26,0.181818181818182,5,0.034965034965035,2,0.013986013986014,0,0
"라라39a87a",228.15,4.98,19,232.08,29.07,0,0,0,0,36.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4681.16,15,2,25.797,3.321,4.205,3,1.76,2,4036,2018,0,0,1267,633.5,8,0,0,0,0,0,0,0,0,0,0,0,0
"라라55a93a",117.72,6.65,7,178.61,15.01,0,0,0,0,21.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78155.95,1,1,7.621,3.593,1.938,2,0.5,2,899,449.5,0,0,643,321.5,18,0,0,0,0,0,0,0,0,0,0,0,0
"라라59b96a",95.39,5.38,26,124.52,17.22,0,14,0,14,24.08,0,0,0,0,29,0,0,0,0,10,0,7,0,0,21625.09,21,9,12.766,1.603,2.862,7,1.25,2,536,268,0,0,1711,855.5,13,2,0.153846153846154,0,0,0,0,2,0.153846153846154,0,0,0,0
"라라52b96b",116.31,6.45,29,123.22,21.92,0,20,0,19,26.62,0,0,0,0,40,0,0,0,6,11,12,0,0,0,33331.49,21,15,11.156,0.478,7.797,6,1.43,1,3819,3819,0,0,5098,5098,5,0,0,0,0,0,0,0,0,0,0,0,0
"라라57a88b",372.77,18.15,63,2695.05,47.04,97,560,25,2016,119.17,237,74,83,138,2813,352,303,327,573,537,234,82,12,0,1054265.44,42,17,4.867,2.785,0.865,8,65.43,19,102301,5384.26315789474,1,0.0526315789473684,11560,608.421052631579,174,67,0.385057471264368,3,0.0172413793103448,28,0.160919540229885,31,0.17816091954023,3,0.0172413793103448,0,0
"라라62b78a",114.77,5.94,11,129.51,26.33,0,0,0,8,30.5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,24901.18,9,4,12.78,0.763,5.91,4,0.57,1,9413,9413,0,0,624,624,12,1,0.0833333333333333,0,0,0,0,1,0.0833333333333333,0,0,0,0
"라라41b85b",117.64,4.01,17,126.89,28.91,0,10,0,10,32.93,0,0,0,0,20,0,0,0,0,7,0,0,0,0,21343.23,11,9,19.616,4.922,5.649,5,0.86,2,27391,13695.5,0,0,1939,969.5,8,1,0.125,0,0,1,0.125,0,0,0,0,0,0
"라라56a90a",190.82,9.91,17,438.66,48.9,9,8,0,107,124.42,15,7,0,7,130,22,25,23,21,10,0,0,0,0,437289.1,1,0,5.087,1.798,1.847,3,2.98,10,21685,2168.5,0,0,4325,432.5,25,5,0.2,0,0,0,0,4,0.16,1,0.04,0,0
"라라64b91a",90.15,6.03,19,87.41,22.06,0,13,0,6,21.02,0,0,0,0,19,0,0,0,0,0,6,0,0,0,30151.59,15,8,15.862,3.848,5.013,3,0.66,1,0,0,0,0,1788,1788,6,0,0,0,0,0,0,0,0,0,0,0,0
"라라45a89b",94.92,4.68,3,85.74,32.52,0,0,0,0,30.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229.18,2,0,14.538,12.199,6.685,2,0.1,1,4193,4193,0,0,851,851,3,1,0.333333333333333,0,0,1,0.333333333333333,0,0,0,0,0,0
"라라68b86a",130.18,4.25,5,139.9,15.28,0,0,0,0,17.96,0,0,0,0,10,0,0,0,0,0,0,0,0,0,14248.85,2,1,17.215,2.412,5.527,2,0.28,1,836,836,0,0,437,437,1,0,0,0,0,0,0,0,0,0,0,0,0
"라라66a86a",144.46,4.43,21,144.05,31.11,0,12,0,0,30.67,0,0,0,0,19,0,0,0,0,8,0,0,0,0,17239.43,15,10,10.886,3.345,2.813,4,1.21,1,6643,6643,0,0,744,744,7,1,0.142857142857143,0,0,0,0,1,0.142857142857143,0,0,0,0
"라라55a85a",198.6,12.97,139,832.53,56.37,15,272,6,1258,158.32,58,17,10,36,1588,585,209,127,196,223,106,55,9,0,282796.4,75,33,2.714,5.309,0.145,10,45.44,6,4206,701,0,0,3080,513.333333333333,381,88,0.230971128608924,1,0.0026246719160105,51,0.133858267716535,31,0.0813648293963255,2,0.005249343832021,0,0
"라라45b91a",77.27,4.8,12,89.47,25.72,0,9,0,7,30.45,0,0,0,0,16,0,0,0,0,6,0,0,0,0,5708.7,5,2,13.158,8.789,4.194,3,0.43,3,1949,649.666666666667,0,0,3336,1112,13,1,0.0769230769230769,0,0,0,0,1,0.0769230769230769,0,0,0,0
"라라62a86b",71.28,5.44,34,82.09,30.19,0,27,0,22,40.68,0,0,0,0,50,0,0,0,8,13,6,12,0,0,20426.82,26,19,17.096,5.322,9.724,3,1.12,2,17264,8632,0,0,2101,1050.5,15,2,0.133333333333333,0,0,2,0.133333333333333,0,0,0,0,0,0
"라라53b86a",162.06,16.37,71,1211.28,38.16,61,260,18,951,82.75,199,41,72,133,1410,151,97,248,261,172,107,62,0,0,343398.76,62,38,1.44,3.603,1.183,7,34.4,1,0,0,0,0,0,0,142,19,0.133802816901408,1,0.00704225352112676,10,0.0704225352112676,4,0.028169014084507,1,0.00704225352112676,0,0
"라라68a92a",114.44,5.05,19,108.86,19.82,0,11,0,15,19.63,0,0,0,0,29,0,0,0,0,0,6,0,0,0,23764.89,13,9,13.865,3.045,7.413,6,0.83,1,4941,4941,0,0,3822,3822,6,0,0,0,0,0,0,0,0,0,0,0,0
"라라61a81a",570.19,7.7,12,581.48,18.69,0,0,0,0,19.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32107.77,1,0,9.213,4.596,6.383,4,2.73,6,44719,7453.16666666667,0,0,8449,1408.16666666667,16,3,0.1875,0,0,3,0.1875,0,0,0,0,0,0
"라라59b87b",125.75,6.52,40,142.76,22.96,0,28,0,40,26.61,7,0,0,0,75,6,0,6,9,23,11,0,0,0,101496.16,9,3,4.241,0.699,1.234,4,2.28,1,300,300,0,0,0,0,19,2,0.105263157894737,1,0.0526315789473684,0,0,0,0,1,0.0526315789473684,0,0
"라라59a97b",1072.07,6.85,2,1461.09,26.44,0,0,0,0,36.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6449.46,1,0,14.67,3.403,4.661,2,1.17,1,550,550,0,0,5404,5404,1,0,0,0,0,0,0,0,0,0,0,0,0
"라라60b88a",149.05,7.58,6,214.75,16.89,0,0,0,0,25.51,0,0,0,0,8,0,0,0,0,0,0,0,0,0,21151.8,2,2,5.569,1.217,2.376,2,0.52,2,2777,1388.5,0,0,569,284.5,6,0,0,0,0,0,0,0,0,0,0,0,0
"라라55a79b",765.37,11.5,3,874.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.208,2.68,1.648,1,1.05,1,66,66,0,0,1548,1548,12,3,0.25,0,0,0,0,3,0.25,0,0,0,0
"라라70a87a",96.24,6.13,46,112.7,32.35,0,38,0,29,40.77,0,0,0,0,70,0,0,8,6,14,22,8,0,0,34114.12,38,24,17.216,1.296,5.092,6,2.07,4,2887,721.75,0,0,845,211.25,18,3,0.166666666666667,0,0,1,0.0555555555555556,2,0.111111111111111,0,0,0,0
"라라41b84b",288.64,0,1,380.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19977.73,13,10,18.255,4.118,4.288,3,1.21,1,6090,6090,0,0,495,495,7,0,0,0,0,0,0,0,0,0,0,0,0
"라라54b93a",163.48,5.93,15,179.12,26.84,0,7,0,8,37.17,0,0,0,0,15,0,0,0,0,0,0,0,0,0,46251.12,5,2,7.91,3.882,2.385,4,1.07,1,9896,9896,0,0,1866,1866,17,7,0.411764705882353,0,0,3,0.176470588235294,3,0.176470588235294,0,0,0,0
"라라60a90b",111.16,6.79,17,134.55,17.37,0,8,0,19,21.98,0,0,0,0,27,0,0,0,7,10,0,0,0,0,23255.04,7,6,8.543,3.842,2.007,4,0.91,1,0,0,0,0,1309,1309,9,0,0,0,0,0,0,0,0,0,0,0,0
"라라63b91b",1705.88,7.12,6,1865.04,7.18,0,0,0,0,6.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38850.27,2,1,16.764,2.815,4.958,2,4.48,1,50661,50661,0,0,2369,2369,8,1,0.125,0,0,0,0,0,0,1,0.125,0,0
"라라62a83b",82.42,5.7,40,95.96,26.89,0,35,0,23,33,0,0,0,0,60,0,0,0,0,18,0,12,7,0,10291.05,35,19,10.975,4.725,4.68,4,1.54,3,108881,36293.6666666667,1,0.333333333333333,8245,2748.33333333333,12,3,0.25,0,0,3,0.25,0,0,0,0,0,0
