gid,건축면적,건축물높이,건축물수,건축물연면적,건폐율,고등학생인구수,고령인구수,공동건축물수,생산가능인구수,용적율,유소년인구수,유아인구수,중학생인구수,초등학생인구수,총인구수,연령20대수,연령30대수,연령40대수,연령50대수,연령60대수,연령70대수,연령80대수,연령90대수,연령100대이상수,공시지가,노후건물수20년,노후건물수30년,응급의료시설접근성,보건기관접근성,주차장접근성,토지이용복합도,토지이용압축도,화재발생수,화재재산피해합계,화재재산피해평균,화재인명피해합계,화재인명피해평균,화재진압시간합계,화재진압시간평균,구조발생수,구조대상자수합계,구조대상자수평균,구조사망합계,구조사망평균,구조안전구조합계,구조안전구조평균,구조경상합계,구조경상평균,구조중상합계,구조중상평균,구조행방불명합계구조,구조행방불명평균,구급발생수
라라59b85b,117.03,5.32,4,117.03,17.09,0,0,0,0,17.31,0,0,0,0,10,0,0,0,0,0,0,0,0,0,89187.01,1,1,4.308,3.714,3.667,2,0.19,1,5619,5619,0,0,3056,3056,8,0,0,0,0,0,0,0,0,0,0,0,0,2
라라67a90a,109.69,4.62,82,110.77,28.96,0,54,0,40,31.15,6,0,0,0,100,0,0,7,14,19,18,21,7,0,16256.27,73,59,15.474,3.879,4.809,6,3.63,2,20189,10094.5,0,0,3020,1510,18,6,0.333333333,0,0,5,0.277777778,1,0.055555556,0,0,0,0,1
라라74b89a,124.91,0,1,124.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2538.07,1,1,22.085,2.52,5.513,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라57b86a,570.58,31.74,64,6606.53,52.95,197,283,42,4298,257.37,1502,610,328,773,6083,454,888,1430,873,389,97,34,9,0,1403263.26,0,0,0.79,4.356,0.364,7,169.13,4,22780,5695,0,0,3785,946.25,241,47,0.195020747,1,0.004149378,40,0.165975104,2,0.008298755,2,0.008298755,0,0,NA
라라75b84a,96.44,5.76,26,95.04,26.6,0,19,0,12,27.37,0,0,0,0,32,0,0,0,6,8,7,8,0,0,10758.74,16,15,23.88,2.918,1.364,4,0.9,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4
라라57b89a,104.89,6.24,32,108.88,28.11,0,20,0,34,34.48,0,0,0,0,56,6,0,7,8,19,6,0,0,0,32443.71,30,27,4.665,3.4,2.854,3,1.39,0,0,0,0,0,0,0,17,4,0.235294118,0,0,3,0.176470588,1,0.058823529,0,0,0,0,1
라라74b83b,479.42,8.58,27,621.4,37.69,0,13,0,0,52.55,0,0,0,0,18,0,0,0,0,0,0,0,0,0,47253.1,20,9,23.555,2.483,1.433,6,6.71,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1
라라57a94a,124.69,5.23,40,134.92,25.59,0,31,0,28,27.29,0,0,0,0,59,0,0,0,12,19,9,7,0,0,36034.6,29,8,9.753,4.367,5.599,6,2.16,0,0,0,0,0,0,0,22,1,0.045454545,0,0,0,0,1,0.045454545,0,0,0,0,3
라라60a87b,113.83,7.37,12,138.54,18.01,0,0,0,6,25.31,0,0,0,0,9,0,0,0,0,7,0,0,0,0,23811.44,1,1,4.856,1.314,1.849,5,0.67,0,0,0,0,0,0,0,9,1,0.111111111,1,0.111111111,0,0,0,0,0,0,0,0,NA
라라45b99b,86.31,4.5,13,83.55,38.11,0,6,0,0,36.7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10798.44,15,11,16.345,1.731,5.159,4,0.61,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1
라라64a81a,679.49,12.9,2,1017.62,19.97,0,0,0,0,30.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13553.15,1,1,12.299,4.665,4.337,2,0.81,0,0,0,0,0,0,0,3,1,0.333333333,1,0.333333333,0,0,0,0,0,0,0,0,NA
라라55a87a,133.86,12.46,574,455.21,61,70,840,33,2289,168.28,265,92,88,141,3394,410,388,471,577,579,387,165,26,0,1319131.46,416,362,1.597,3.583,0.177,11,104.4,15,68892,4592.8,2,0.133333333,13617,907.8,461,107,0.232104121,6,0.013015184,69,0.14967462,23,0.04989154,5,0.010845987,0,0,130
라라76a83a,494.17,8.24,4,617.64,20.05,0,0,0,0,22.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9066.08,0,0,24.632,3.561,2.007,1,0.99,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라51a84a,169.4,6.18,5,186.31,40.39,0,0,0,0,51.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44535.73,2,1,4.7,5.406,2.791,4,0.37,0,0,0,0,0,0,0,5,4,0.8,0,0,0,0,4,0.8,0,0,0,0,1
라라49a93b,137.02,6.4,19,148.65,19.19,0,8,0,11,23.83,0,0,0,0,20,0,0,0,0,9,0,0,0,0,11478.13,8,5,8.92,5.942,5.664,5,1.13,0,0,0,0,0,0,0,19,1,0.052631579,0,0,0,0,0,0,0,0,1,0.052631579,NA
라라49b88b,66.78,0,1,66.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12045.35,1,1,3.342,3.402,1.458,1,0.03,0,0,0,0,0,0,0,5,1,0.2,1,0.2,0,0,0,0,0,0,0,0,NA
라라51b86b,150.86,9.07,313,437.41,58.35,71,326,6,1541,107.76,247,68,72,145,2114,248,213,319,432,337,130,70,9,0,1105700.71,246,0,1.593,2.46,0.297,5,54.66,11,34289,3117.181818,0,0,8416,765.0909091,184,13,0.070652174,0,0,10,0.054347826,3,0.016304348,0,0,0,0,42
라라70b94b,89.19,5.36,25,94.99,18.37,0,15,0,14,20.7,0,0,0,0,29,0,0,0,0,9,0,6,0,0,11363.25,19,15,9.627,1.858,2.202,4,0.95,4,58964,14741,0,0,4504,1126,25,3,0.12,0,0,0,0,2,0.08,1,0.04,0,0,1
라라37b89b,438.97,8.05,2,438.97,14.31,0,0,0,0,14.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2139.06,1,0,25.6,2.016,5.827,2,0.35,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라60b89b,63.69,8.21,7,115.09,19,0,0,0,10,35.14,0,0,0,0,11,0,0,0,0,0,0,0,0,0,64635.38,0,0,6.949,2.248,2.784,2,0.27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라41b94a,125.95,6.23,3,158.65,15.81,0,0,0,0,19.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10983.14,0,0,17.049,1.463,1.348,2,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라61b85a,65.37,5.98,4,74.37,16.99,0,0,0,0,21.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11755.37,3,2,5.738,2.386,3.14,1,0.12,2,33,16.5,0,0,6992,3496,10,0,0,0,0,0,0,0,0,0,0,0,0,2
라라39b89a,124.69,4.95,3,122.69,15.75,0,0,0,0,15.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2984.41,2,1,23.485,0.644,5.601,3,0.15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라47a84a,287.44,0,1,407.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.18,1,1,12.321,3.545,6.637,1,0.16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라58a97b,369.72,8.15,12,369.72,14.12,0,0,0,0,14.12,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7094.44,6,5,14.861,5.476,7.481,3,1.8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
라라44a96a,55.3,3.7,1,50,14.36,0,0,0,0,12.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3104.53,0,0,13.331,3.261,5.705,1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라39a89b,191.97,5.15,32,209.19,18.51,0,12,0,16,18.15,0,0,0,0,30,0,0,0,6,0,0,6,0,0,20769.2,17,13,24.221,0.632,5.39,5,2.68,1,3657,3657,0,0,4029,4029,21,0,0,0,0,0,0,0,0,0,0,0,0,2
라마55b00a,69.9,3.9,6,69.9,18.1,0,0,0,0,18.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3789.88,6,3,18.908,0.525,10.882,3,0.17,1,2200,2200,0,0,569,569,0,0,0,0,0,0,0,0,0,0,0,0,0,1
라라59a91a,214.32,15.39,125,1544.07,35.22,126,750,31,2740,66.3,389,130,109,219,3879,427,402,528,796,655,318,143,25,0,429652.09,95,22,8.624,3.237,1.032,9,77.2,10,71927,7192.7,2,0.2,5282,528.2,186,55,0.295698925,4,0.021505376,42,0.225806452,5,0.02688172,0,0,0,0,55
라라61a84a,558.46,10.36,10,1477.69,25.36,0,81,0,113,53.24,0,0,0,0,194,0,9,23,50,57,29,16,6,0,19019.44,0,0,6.103,2.867,3.62,3,5.91,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,7
라라56b83a,139.02,6.17,31,153.22,25.9,0,29,0,27,32.08,0,0,0,0,57,0,0,0,8,13,11,8,0,0,19736.02,21,18,4.869,4.115,2.263,3,1.9,3,825,275,0,0,5103,1701,13,1,0.076923077,0,0,0,0,1,0.076923077,0,0,0,0,2
라라74a89b,1923.26,6.9,1,1900.46,48.38,0,0,0,0,47.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2099.73,0,0,22.006,2.996,5.435,1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라66b89a,562.77,12.6,1,787.54,7.99,0,0,0,0,11.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20675.26,0,0,28.724,12.366,11.384,1,0.32,1,3300,3300,0,0,251,251,37,21,0.567567568,0,0,7,0.189189189,11,0.297297297,2,0.054054054,0,0,1
라라67b92a,93.59,4.75,40,95.28,19.11,0,30,0,17,20.11,0,0,0,0,48,0,0,0,8,11,11,11,0,0,26310.06,29,25,13.964,3.145,7.512,5,1.53,1,462,462,0,0,2623,2623,9,0,0,0,0,0,0,0,0,0,0,0,0,1
라라63a81b,416.77,8.2,4,524.69,31.01,0,8,0,0,40.25,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7921.58,0,0,11.256,4.899,6.282,2,0.84,0,0,0,0,0,0,0,3,1,0.333333333,0,0,1,0.333333333,0,0,0,0,0,0,8
라라54a85a,86.65,8.97,9,153.54,41.35,0,11,0,13,68.27,0,0,0,0,24,7,0,0,0,0,0,0,0,0,48042.22,4,3,4.107,6.702,1.136,1,0.55,0,0,0,0,0,0,0,22,1,0.045454545,0,0,1,0.045454545,0,0,0,0,0,0,11
라라54b94a,196.8,8.95,1,196.8,11.63,0,0,0,0,11.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3092.07,0,0,9.73,4.899,3.78,1,0.08,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1
라라77b83b,81.26,4.81,9,80.94,16.05,0,6,0,9,16.02,0,0,0,0,15,0,0,0,0,6,0,0,0,0,4983.5,7,5,26.408,5.336,3.471,3,0.29,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2
라라53a91a,88.11,5.12,25,91.54,35.49,0,22,0,18,37.98,0,0,0,0,43,0,0,0,0,17,6,0,0,0,62384.35,12,3,5.287,4.127,3.875,3,0.92,1,506,506,0,0,2273,2273,12,3,0.25,0,0,2,0.166666667,1,0.083333333,0,0,0,0,NA
라라61a75b,66.11,0,1,66.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2356.11,1,1,16.181,4.35,7.774,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라68b92a,72.78,3.3,22,74.15,18.71,0,12,0,9,17.91,0,0,0,0,21,0,0,0,0,0,0,7,0,0,13973.69,20,17,13.577,2.758,6.151,3,0.65,0,0,0,0,0,0,0,10,1,0.1,0,0,0,0,0,0,0,0,0,0,4
라라77a89b,92.04,4.8,6,102.04,11.45,0,0,0,0,11.41,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3251.17,1,0,22.636,2.404,15.307,2,0.24,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라48b98b,74.24,4.97,9,76.78,17.97,0,0,0,0,17.94,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7152.87,4,3,15.167,0.962,10.538,2,0.25,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3
라라41a92a,48,4.2,1,48,13.64,0,0,0,0,13.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31402.79,0,0,16.579,1.83,2.038,1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라49b98b,76.74,4.68,2,67.99,26.74,0,0,0,0,22.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315.16,0,0,14.083,4.308,14.337,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라54b85b,627.89,10.33,24,1537.58,18.8,0,0,3,32,26.66,0,0,0,0,33,28,0,0,0,0,0,0,0,0,255985.62,14,10,3.344,5.666,0.871,5,14.76,0,0,0,0,0,0,0,37,5,0.135135135,0,0,3,0.081081081,0,0,0,0,0,0,5
라마60a02b,66.04,4.8,41,65.81,33.41,0,21,0,8,32.51,0,0,0,0,31,0,0,0,0,0,0,11,0,0,13435.65,37,33,20.696,7.154,8.631,4,1.08,1,55,55,0,0,535,535,9,0,0,0,0,0,0,0,0,0,0,0,0,3
라라48a96a,87,4.31,18,91.55,18.5,0,7,0,0,19.62,0,0,0,0,13,0,0,0,0,7,0,0,0,0,15769.77,4,3,12.38,4.506,8.857,5,0.66,0,0,0,0,0,0,0,12,2,0.166666667,0,0,2,0.166666667,0,0,0,0,0,0,NA
라라70a95b,886.69,9.54,18,963.91,9.34,0,0,0,0,10.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31444.45,0,0,10.527,2.516,3.101,2,6.94,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3
라라48b81b,87,5.38,2,87,17.62,0,0,0,0,17.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503.77,0,0,11.876,2.019,6.191,1,0.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라75a88b,74.82,3.8,10,74.82,22.54,0,0,0,0,22.54,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4877.2,10,5,22.537,1.802,6.095,2,0.3,1,246,246,0,0,8321,8321,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라53b90a,58.32,5.88,7,77.61,13.47,0,0,0,0,19.6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,30044.42,0,0,4.038,3.616,4.189,3,0.22,1,495,495,0,0,2280,2280,2,1,0.5,0,0,0,0,1,0.5,0,0,0,0,NA
라라54b89a,101.39,4.76,8,117.1,46.72,0,0,0,0,50.56,0,0,0,0,6,0,0,0,0,0,0,0,0,0,31170.07,7,2,1.692,2.792,1.476,4,0.37,3,7486,2495.333333,0,0,5077,1692.333333,24,7,0.291666667,0,0,3,0.125,2,0.083333333,2,0.083333333,0,0,NA
라라71a89b,943.88,8.19,57,1055.89,26.15,0,0,0,0,27.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58019.35,15,0,16.073,2.202,0.521,2,24.07,3,19749,6583,0,0,4022,1340.666667,58,0,0,0,0,0,0,0,0,0,0,0,0,1
라라60a76a,209.4,5.65,1,209.4,16.85,0,0,0,0,16.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2410.22,0,0,17.082,5.446,10.102,1,0.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라53b91b,58.59,5.59,16,59.85,29.47,0,11,0,8,29.5,0,0,0,0,19,0,0,0,0,0,6,0,0,0,14980.91,7,5,4.826,4.237,3.239,2,0.38,0,0,0,0,0,0,0,7,1,0.142857143,0,0,0,0,0,0,0,0,0,0,NA
라라60a85b,172.06,10.15,150,414.82,44.47,17,196,14,584,98.97,50,21,16,24,830,104,152,78,132,152,94,37,0,0,289229.69,107,65,4.93,0.696,1.334,11,24.82,0,0,0,0,0,0,0,167,32,0.191616766,0,0,28,0.167664671,0,0,1,0.005988024,0,0,29
라라68b88b,226.67,7.86,3,226.67,15.31,0,0,0,8,15.31,0,0,0,0,9,0,0,0,0,0,0,0,0,0,38310.1,0,0,15.314,2.122,4.325,2,0.27,1,856,856,0,0,116,116,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라47a92a,102.8,4.7,18,94.71,31.2,0,16,0,13,30.49,0,0,0,0,29,0,0,0,0,10,6,0,0,0,17052.72,13,8,7.226,7.286,3.328,3,0.68,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라58b86a,341.71,22.13,65,2855.31,49.39,63,225,32,2373,117.45,599,339,88,231,3197,232,842,690,328,264,100,18,0,0,897378.43,0,0,2.108,3.159,1.27,6,74.21,1,990,990,0,0,581,581,143,41,0.286713287,0,0,28,0.195804196,11,0.076923077,1,0.006993007,0,0,NA
라라56b98a,87.07,4.72,32,86.97,25.61,0,20,0,16,25.52,0,0,0,0,36,0,0,0,0,9,7,8,0,0,13790.27,26,23,15.044,3.639,7.664,5,1.11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라58a81a,108.76,7.4,5,122.92,30.91,0,6,0,0,47.52,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7091.88,4,3,10.118,2.593,5.207,2,0.25,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라57a88a,170.1,9.81,198,606.43,56.3,102,531,13,2110,131.3,185,62,72,109,2826,402,269,370,634,476,226,90,14,0,971476.28,148,68,4.371,3.238,0.833,8,47.97,13,77434,5956.461538,1,0.076923077,9479,729.1538462,217,51,0.235023041,1,0.004608295,37,0.170506912,8,0.036866359,4,0.01843318,0,0,46
라라60a93a,100.6,6.06,69,104.29,25.59,0,56,0,55,27.89,0,0,0,0,115,7,0,6,23,28,29,13,0,0,48993.7,50,37,10.993,5.606,3.744,7,2.87,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라57b94b,113.46,4.53,38,121.43,33.85,0,34,0,16,35.64,0,0,0,0,52,0,0,0,0,14,16,9,0,0,28605.25,29,27,11.196,4.876,6.135,5,1.75,3,35586,11862,0,0,4384,1461.333333,8,2,0.25,0,0,1,0.125,0,0,0,0,0,0,1
라라57a87a,1019.99,10.49,45,1209.88,54.22,0,0,0,0,58.18,0,0,0,0,8,0,0,0,0,0,0,0,0,0,614493.37,27,22,3.317,3.886,1.329,4,21.78,5,17005,3401,0,0,1717,343.4,97,19,0.195876289,0,0,12,0.12371134,6,0.06185567,1,0.010309278,0,0,10
라라40a88b,112.88,5.75,5,136.82,21.96,0,7,0,0,24.74,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3098.01,4,1,23.025,1.22,6.177,2,0.27,2,2849,1424.5,0,0,2016,1008,3,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라49a82b,95.63,5.84,17,96.64,20.73,0,9,0,11,19.98,0,0,0,0,20,0,0,0,0,9,0,0,0,0,7423.39,7,6,8.784,5.32,3.609,4,0.66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
라라46b82b,93.21,0,1,93.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713.13,1,1,13.451,3.928,4.091,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라57b85a,110.11,6.15,49,114.13,23.78,0,42,0,43,26.25,0,0,0,0,87,6,0,9,15,18,19,11,0,0,62591.89,40,26,2.671,4.602,2.322,4,2.32,0,0,0,0,0,0,0,10,1,0.1,0,0,1,0.1,0,0,0,0,0,0,2
라라43b94b,100.55,4.5,7,100.16,21.33,0,6,0,0,20.66,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3797.62,7,6,12.092,3.799,4.007,1,0.28,1,35200,35200,0,0,1714,1714,25,8,0.32,0,0,5,0.2,3,0.12,0,0,0,0,10
라라52b89a,101.15,10.83,865,288.82,65.66,62,874,10,1963,175.72,132,35,54,73,2969,334,321,409,504,572,388,182,34,0,1045990.24,680,527,1.366,1.245,0.088,14,99.82,16,24896,1556,1,0.0625,7272,454.5,617,87,0.141004862,1,0.001620746,52,0.084278768,20,0.032414911,4,0.006482982,1,0.001620746,145
라라62b79b,94.22,4.2,2,94.22,18.46,0,0,0,7,18.46,0,0,0,0,9,0,0,0,0,0,0,0,0,0,12594.87,0,0,12.918,2.298,6.417,1,0.08,2,26097,13048.5,0,0,1834,917,4,1,0.25,0,0,1,0.25,0,0,0,0,0,0,NA
라라65b86a,129.72,5.69,42,143.38,28.48,0,27,0,25,33.24,0,0,0,0,54,0,0,0,9,14,7,10,0,0,13899.93,32,27,10.339,2.798,2.266,5,2.37,3,3168,1056,0,0,1911,637,28,1,0.035714286,0,0,0,0,1,0.035714286,0,0,0,0,3
라라49b81a,138.71,5.25,6,133.9,17.88,0,0,0,0,17.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6536.72,1,0,9.953,2.74,5.694,4,0.38,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
라라63b78a,70.6,0,1,70.6,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,22336.52,5,1,14.351,2.179,4.32,4,1.52,2,324,162,0,0,1195,597.5,3,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라63b85a,235.03,4.9,8,239.5,30.44,0,0,0,0,32.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20518.25,3,1,8.702,1.728,1.355,4,0.77,0,0,0,0,0,0,0,3,2,0.666666667,0,0,1,0.333333333,1,0.333333333,0,0,0,0,2
라라55b97b,97.53,5.89,24,100.48,26.59,0,19,0,25,29.96,0,0,0,0,46,0,0,0,8,11,6,8,0,0,14741.09,19,11,13.551,1.09,8.962,3,0.96,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라50b84a,438.66,8.89,4,858.54,15.33,0,0,0,0,21.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10311.44,0,0,5.06,5.766,3.152,3,1.37,2,41885,20942.5,0,0,4774,2387,5,4,0.8,0,0,2,0.4,1,0.2,1,0.2,0,0,1
라라55b97a,104.74,5.22,15,116.2,24.9,0,9,0,15,29.57,0,0,0,0,25,0,0,0,6,0,6,0,0,0,11920.64,7,1,15.941,2,8.561,4,0.7,1,462,462,0,0,2726,2726,5,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라55a86b,257.51,9.08,326,368.87,51.14,19,228,9,571,106.77,54,27,18,19,853,108,113,93,152,160,92,45,7,0,656754.95,228,187,2.231,4.223,0.592,11,47.87,12,32461,2705.083333,1,0.083333333,6714,559.5,186,35,0.188172043,3,0.016129032,17,0.091397849,8,0.043010753,2,0.010752688,0,0,47
라라54a98a,204.57,4.36,6,204.42,31.53,0,0,0,0,31.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3243.47,2,0,15.294,1.754,10.636,2,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라62a96b,249,5.18,7,249,6.48,0,0,0,0,6.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11944.48,0,0,15.978,2.749,1.175,1,0.7,0,0,0,0,0,0,0,3,1,0.333333333,0,0,0,0,1,0.333333333,0,0,0,0,NA
라라47b98b,56.77,2.48,3,56.29,8.26,0,0,0,0,8.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3577.89,1,1,15.269,0.966,11.229,1,0.07,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라62b93b,265.3,5.5,8,277.78,24.53,0,0,0,0,25.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5222.93,3,2,18.582,4.535,4.086,3,0.91,2,3894,1947,0,0,22521,11260.5,6,1,0.166666667,0,0,1,0.166666667,0,0,0,0,0,0,NA
라라60b96a,169.65,6.92,58,266.93,33.06,0,36,1,63,54.82,0,0,0,0,103,6,6,10,24,25,14,8,0,0,57321.43,49,29,13.728,0.639,1.898,10,4.75,2,107936,53968,0,0,28720,14360,13,2,0.153846154,0,0,2,0.153846154,0,0,0,0,0,0,8
라라51a89b,90.36,7.66,8,141.17,27.47,0,8,0,12,39.67,0,0,0,0,20,0,0,0,0,0,0,0,0,0,31366.25,6,3,2.509,2.562,1.632,2,0.29,1,72,72,0,0,914,914,11,0,0,0,0,0,0,0,0,0,0,0,0,1
라라57a84b,58.27,0,1,58.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8841.76,1,1,3.11,5.042,2.761,1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라67a95a,172.25,4.5,2,172.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1790.38,0,0,13.754,4.944,8.683,2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라55b96b,68.94,4.98,29,68.94,27.97,0,17,0,12,27.97,0,0,0,0,30,0,0,0,6,9,0,0,0,0,7914.48,25,21,15.656,2.358,8.276,5,0.8,0,0,0,0,0,0,0,10,1,0.1,1,0.1,0,0,0,0,0,0,0,0,1
라라44b98a,157.6,6.53,15,206.03,19.59,0,11,0,7,28.12,0,0,0,0,18,0,0,0,0,0,10,0,0,0,13089.32,7,3,14.219,0.645,3.533,5,1.24,0,0,0,0,0,0,0,15,1,0.066666667,0,0,0,0,1,0.066666667,0,0,0,0,4
라라51b95a,145.59,5.53,21,145.44,26.8,0,8,0,11,27.63,0,0,0,0,19,0,0,0,0,7,0,0,0,0,30722.59,11,4,9.222,2.364,7.809,5,1.22,0,0,0,0,0,0,0,29,2,0.068965517,1,0.034482759,0,0,0,0,1,0.034482759,0,0,NA
라라68b84a,143.34,4.68,36,144.65,30.42,0,26,0,20,30.02,0,0,0,0,46,0,0,0,0,14,7,7,0,0,22980.97,29,23,20.299,0.31,8.084,7,2.08,0,0,0,0,0,0,0,14,3,0.214285714,0,0,1,0.071428571,0,0,2,0.142857143,0,0,2
라라55a95b,91.65,3.63,2,91.65,21.32,0,0,0,0,21.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4764.26,0,0,12.794,5.1,8.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라64b90b,146.63,5.44,62,157.47,31.73,0,41,0,14,36.96,0,0,0,0,58,0,0,0,0,12,16,12,0,0,31271.2,54,37,15.271,3.492,4.422,5,3.91,1,0,0,0,0,3364,3364,6,2,0.333333333,0,0,1,0.166666667,1,0.166666667,0,0,0,0,3
라라78a87b,55.3,0,1,55.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3334.41,1,1,23.676,2.816,16.559,1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
